timestamp,T000000,T000001,T000002,T000003,T000004
2002-01-03 19:30:00,6244.927368,3491.199202,4873.27156,1065.179276,446.596366
2002-01-03 20:00:00,6071.81685,3602.76772,4706.039298,1091.276616,460.690226
2002-01-03 20:30:00,5854.103858,3542.916896,4579.658316,1115.609874,455.577842
2002-01-03 21:00:00,5981.686586,3510.3282,4410.947186,1097.924414,431.997632
2002-01-03 21:30:00,5927.450146,3347.643154,4276.24856,1072.009936,402.586494
2002-01-03 22:00:00,6009.25114,3268.005712,4140.595772,1046.54376,373.44348
2002-01-03 22:30:00,5886.063484,3227.231336,4017.715456,1076.405412,343.543976
2002-01-03 23:00:00,5748.987326,3646.257572,3990.713216,1108.869954,320.363854
2002-01-03 23:30:00,5595.994996,3661.667742,3755.497664,1201.820056,300.090848
2002-01-04 00:00:00,5396.06973,3545.772982,3499.080108,1205.694046,286.79003
2002-01-04 00:30:00,5129.420286,3385.576342,3358.267986,1212.135886,287.309288
2002-01-04 01:00:00,4791.047638,3769.527138,3202.423958,1117.94149,279.915512
2002-01-04 01:30:00,4471.292906,3651.335872,3094.740864,1027.395042,280.065788
2002-01-04 02:00:00,4217.783114,3480.663114,3026.264306,944.60397,282.68312
2002-01-04 02:30:00,4083.582016,3279.387998,2959.157764,898.166288,276.091548
2002-01-04 03:00:00,4013.091614,3138.123618,2961.265486,865.679494,279.115158
2002-01-04 03:30:00,4043.590034,3109.603782,2944.715132,852.435758,279.921594
2002-01-04 04:00:00,4156.928174,3054.209194,2964.365682,838.92442,291.584858
2002-01-04 04:30:00,4287.195938,3086.223026,2984.225118,851.001642,300.163974
2002-01-04 05:00:00,4604.201074,3207.568168,3079.764458,864.878114,331.766598
2002-01-04 05:30:00,4966.140934,3387.268814,3213.269764,900.235298,374.317496
2002-01-04 06:00:00,5247.125936,3624.582986,3507.939264,940.356178,421.100394
2002-01-04 06:30:00,5642.913124,3840.84781,3781.111278,1003.401942,449.528692
2002-01-04 07:00:00,5928.570936,3792.00649,4104.658882,1069.237372,482.043464
2002-01-04 07:30:00,6266.711478,3825.6905,4360.501066,1093.36019,496.9809
2002-01-04 08:00:00,6578.96486,3888.712846,4604.552396,1101.927078,504.808574
2002-01-04 08:30:00,6764.52029,3923.297666,4732.857466,1138.348736,499.997884
2002-01-04 09:00:00,6892.786906,3911.430868,4847.093674,1158.555326,490.82625
2002-01-04 09:30:00,6940.980214,3954.967396,4847.326824,1187.48777,477.401528
2002-01-04 10:00:00,6969.511714,3953.271544,4872.420508,1181.046668,469.936852
2002-01-04 10:30:00,7028.91884,3989.273072,4861.607714,1173.614032,458.13905
2002-01-04 11:00:00,7041.323686,4039.452912,4903.060738,1165.234778,444.583922
2002-01-04 11:30:00,7059.659328,4019.264158,4904.492034,1176.180454,436.229628
2002-01-04 12:00:00,7106.539906,4011.544446,4909.820794,1181.085898,431.805186
2002-01-04 12:30:00,7130.812056,3973.462776,4920.060694,1200.65605,435.708942
2002-01-04 13:00:00,7155.263312,4021.36643,4904.206176,1194.904662,437.844572
2002-01-04 13:30:00,7156.799698,3955.999578,4897.053946,1211.555902,431.865236
2002-01-04 14:00:00,7167.566164,3946.706012,4866.233112,1198.027456,434.1428
2002-01-04 14:30:00,7177.580966,3957.237158,4900.528796,1205.311146,435.547126
2002-01-04 15:00:00,7198.305592,3949.913708,4880.418624,1193.693642,440.892702
2002-01-04 15:30:00,7179.28814,3994.528306,4855.414132,1197.8541,450.46318
2002-01-04 16:00:00,7091.436824,4003.525342,4819.831296,1188.047296,450.23792
2002-01-04 16:30:00,6974.576592,4023.765748,4802.640936,1186.111672,456.580892
2002-01-04 17:00:00,6699.970708,3906.237568,4719.803438,1165.591828,458.040982
2002-01-04 17:30:00,6553.493148,3783.059728,4609.795192,1140.666828,449.298692
2002-01-04 18:00:00,6338.863228,3592.100926,4445.32822,1096.815616,440.38533
2002-01-04 18:30:00,6188.574416,3490.64264,4509.252852,1080.732916,435.426008
2002-01-04 19:00:00,6212.301584,3453.082754,4581.40129,1063.070388,431.886686
2002-01-04 19:30:00,6293.312324,3489.115298,4553.923676,1050.060782,437.781454
2002-01-04 20:00:00,6185.586118,3557.103714,4416.003538,1069.382544,458.812874
2002-01-04 20:30:00,5966.049206,3494.826422,4305.909312,1087.653398,454.617552
2002-01-04 21:00:00,6126.47581,3471.269236,4270.408898,1088.518698,445.926496
2002-01-04 21:30:00,6107.911588,3312.522222,4179.818612,1064.707134,423.849584
2002-01-04 22:00:00,6228.564166,3281.114152,4097.581682,1063.551012,389.800688
2002-01-04 22:30:00,6073.570514,3264.074092,4052.356054,1067.999218,360.564886
2002-01-04 23:00:00,5904.310214,3667.646766,4038.430896,1094.199992,333.164582
2002-01-04 23:30:00,5723.21884,3730.22148,3773.38687,1176.37887,315.681742
2002-01-05 00:00:00,5495.604156,3510.927692,3512.54724,1171.700676,300.924
2002-01-05 00:30:00,5175.966528,3474.93502,3356.784046,1187.603096,290.539722
2002-01-05 01:00:00,4893.458842,3717.859294,3203.53007,1106.814322,280.784272
2002-01-05 01:30:00,4535.12477,3659.579094,3106.629874,1010.295256,280.308028
2002-01-05 02:00:00,4266.970682,3418.209738,3016.5043,923.400014,277.75439
2002-01-05 02:30:00,4120.557896,3229.393342,2972.521632,881.30942,278.23154
2002-01-05 03:00:00,4027.792226,3086.38572,2977.597638,830.416684,272.545674
2002-01-05 03:30:00,4013.451326,2990.53933,2961.41912,822.27204,271.680962
2002-01-05 04:00:00,4057.41552,3022.971906,2933.289442,799.3888,274.48588
2002-01-05 04:30:00,4088.891744,2956.587072,2917.762074,815.018872,279.447388
2002-01-05 05:00:00,4191.283318,2970.639358,2940.867446,815.726998,294.065684
2002-01-05 05:30:00,4357.041032,3022.606202,2961.225832,819.874896,315.3483
2002-01-05 06:00:00,4580.787036,3144.062578,3094.591984,850.149188,346.312944
2002-01-05 06:30:00,4942.082894,3312.873662,3280.329814,878.80769,366.923936
2002-01-05 07:00:00,5320.023016,3335.153836,3494.491732,925.96848,407.148132
2002-01-05 07:30:00,5690.291446,3402.302718,3746.29184,945.681338,438.612426
2002-01-05 08:00:00,6054.789458,3533.009836,3926.409668,979.685452,457.946168
2002-01-05 08:30:00,6213.078914,3527.608562,4083.369272,1018.018822,461.736032
2002-01-05 09:00:00,6366.285534,3620.0713,4220.113396,1048.634878,465.705758
2002-01-05 09:30:00,6411.11732,3610.86949,4271.19754,1072.116442,460.700488
2002-01-05 10:00:00,6452.556824,3617.070618,4286.167126,1086.433792,445.762542
2002-01-05 10:30:00,6499.57782,3673.522332,4307.74078,1108.152642,430.869304
2002-01-05 11:00:00,6497.82135,3594.761046,4272.864266,1122.261776,414.068466
2002-01-05 11:30:00,6528.72721,3594.516194,4264.338802,1139.965456,397.949164
2002-01-05 12:00:00,6548.568612,3586.775776,4228.391084,1148.555796,384.855452
2002-01-05 12:30:00,6539.772614,3551.504264,4225.359298,1150.135384,393.231496
2002-01-05 13:00:00,6533.781196,3554.03469,4211.21045,1176.437082,383.25083
2002-01-05 13:30:00,6503.594888,3528.975054,4203.161906,1188.953118,376.987246
2002-01-05 14:00:00,6502.634266,3553.129444,4202.581522,1197.290584,379.074006
2002-01-05 14:30:00,6518.35352,3582.055278,4192.589064,1213.052702,376.709746
2002-01-05 15:00:00,6527.724382,3564.757278,4196.250416,1226.240024,381.60966
2002-01-05 15:30:00,6488.872682,3652.636036,4214.38586,1235.249696,392.927778
2002-01-05 16:00:00,6380.687316,3636.28175,4215.177792,1240.948552,407.126222
2002-01-05 16:30:00,6352.126278,3636.644566,4213.444154,1231.682092,418.30905
2002-01-05 17:00:00,6297.173736,3614.917106,4279.563232,1236.57677,424.01138
2002-01-05 17:30:00,6227.25046,3511.820864,4324.236678,1233.868086,422.468054
2002-01-05 18:00:00,6116.81819,3476.165818,4297.53216,1221.848964,414.733034
2002-01-05 18:30:00,6030.133922,3486.439406,4359.34066,1197.22485,410.238874
2002-01-05 19:00:00,6064.906578,3371.5155,4396.44137,1179.39071,409.916506
2002-01-05 19:30:00,6153.990464,3423.460102,4364.499274,1153.535018,419.288606
2002-01-05 20:00:00,6049.948908,3506.026652,4203.59027,1160.266172,429.663564
2002-01-05 20:30:00,5906.461968,3562.43023,4103.896014,1182.5735,421.561848
2002-01-05 21:00:00,5930.27432,3426.97157,4052.7968,1151.849928,415.054722
2002-01-05 21:30:00,5821.719576,3383.621142,3951.517004,1126.810648,395.193492
2002-01-05 22:00:00,5814.470386,3309.006632,3869.821652,1089.03228,366.162108
2002-01-05 22:30:00,5625.733134,3317.390466,3838.560124,1122.12417,340.914796
2002-01-05 23:00:00,5391.045738,3604.957854,3813.572282,1136.5394,319.664152
2002-01-05 23:30:00,5210.196274,3553.607382,3592.532602,1220.896268,299.84008
2002-01-06 00:00:00,4984.91598,3439.581022,3350.239972,1198.183588,285.488756
2002-01-06 00:30:00,4749.966152,3283.403504,3243.164044,1203.338712,280.4115
2002-01-06 01:00:00,4493.695334,3665.712524,3104.288314,1115.110492,274.618842
2002-01-06 01:30:00,4240.83133,3474.878652,2991.072566,1006.682786,277.610628
2002-01-06 02:00:00,4069.03408,3369.919728,2905.41987,931.40872,268.389808
2002-01-06 02:30:00,3980.412866,3192.102376,2901.400906,880.483132,264.913048
2002-01-06 03:00:00,3930.014692,3067.82917,2843.229528,850.738878,262.862772
2002-01-06 03:30:00,3944.73531,2908.19161,2792.829136,832.886276,264.227242
2002-01-06 04:00:00,3966.165668,2860.385858,2771.50599,817.88116,270.056648
2002-01-06 04:30:00,3980.865802,2828.082364,2771.571528,817.503738,271.784158
2002-01-06 05:00:00,4046.373722,2789.208604,2779.134898,811.543602,279.706426
2002-01-06 05:30:00,4167.166086,2877.078572,2805.597834,816.006168,295.92877
2002-01-06 06:00:00,4325.346866,2896.775868,2908.59233,811.947254,312.372546
2002-01-06 06:30:00,4624.14187,3066.908054,3062.821934,840.59926,337.215898
2002-01-06 07:00:00,4975.279318,3012.543216,3255.454898,872.522332,355.61122
2002-01-06 07:30:00,5299.099846,3109.832668,3434.34113,880.629862,367.048986
2002-01-06 08:00:00,5612.766496,3230.053902,3609.739522,906.773174,385.848062
2002-01-06 08:30:00,5832.349222,3317.466308,3761.261838,949.379596,405.363786
2002-01-06 09:00:00,6007.280644,3447.106728,3847.670332,988.124252,407.614044
2002-01-06 09:30:00,6046.696226,3526.81789,3916.92875,992.616514,401.890866
2002-01-06 10:00:00,6091.560328,3590.501758,3959.210036,1004.062024,391.029994
2002-01-06 10:30:00,6173.524208,3677.138264,4010.628222,1012.114648,385.119432
2002-01-06 11:00:00,6229.815904,3816.231704,4025.894552,1015.713284,391.344838
2002-01-06 11:30:00,6266.08436,3817.657138,4070.444036,1033.522046,385.385756
2002-01-06 12:00:00,6267.984154,3887.503172,4073.12863,1036.385036,364.908396
2002-01-06 12:30:00,6282.97355,3896.365212,4081.761634,1041.72247,357.997678
2002-01-06 13:00:00,6322.123108,3925.860652,4075.490322,1034.239018,351.643232
2002-01-06 13:30:00,6315.254938,3957.61779,4086.38138,1038.730068,358.897266
2002-01-06 14:00:00,6370.83126,3973.412474,4071.909466,1035.9283,360.610822
2002-01-06 14:30:00,6433.515336,4051.098608,4083.929508,1034.088596,361.0555
2002-01-06 15:00:00,6425.544032,4132.1106,4062.180894,1024.785474,364.365758
2002-01-06 15:30:00,6454.74421,4254.550282,4076.396704,1014.717742,377.090482
2002-01-06 16:00:00,6358.048448,4206.080348,4099.932406,1008.713736,390.009286
2002-01-06 16:30:00,6414.375668,4251.376512,4104.059058,1012.247412,407.48095
2002-01-06 17:00:00,6435.432514,4233.256962,4166.254924,1022.031572,411.0678
2002-01-06 17:30:00,6415.660762,4210.468196,4216.418308,1029.307288,410.7878
2002-01-06 18:00:00,6377.692052,4095.319654,4241.859806,1011.392356,411.528222
2002-01-06 18:30:00,6364.576456,3987.041282,4390.756354,1007.841626,416.21191
2002-01-06 19:00:00,6410.48422,3955.015052,4510.355072,993.93869,411.15751
2002-01-06 19:30:00,6480.508352,3964.390958,4549.154206,991.64972,417.31777
2002-01-06 20:00:00,6401.023544,3881.454708,4407.955264,1027.343042,423.793538
2002-01-06 20:30:00,6195.562002,3830.019994,4265.513316,1044.50401,413.28169
2002-01-06 21:00:00,6168.44563,3619.236124,4216.902754,1029.968424,389.73326
2002-01-06 21:30:00,5985.659924,3506.055562,4070.679554,1013.60939,364.08836
2002-01-06 22:00:00,5910.833068,3406.827728,3982.507642,990.110332,331.096848
2002-01-06 22:30:00,5727.469892,3358.746156,3915.293754,1011.360666,307.796432
2002-01-06 23:00:00,5446.739364,3684.376938,3841.603056,1045.944904,295.471426
2002-01-06 23:30:00,5270.460088,3605.85733,3601.748236,1146.149342,280.323164
2002-01-07 00:00:00,5080.875022,3468.436338,3380.59565,1150.858852,274.35231
2002-01-07 00:30:00,4869.64109,3339.572578,3295.679372,1161.641368,270.68258
2002-01-07 01:00:00,4598.338868,3636.432736,3196.042496,1088.597766,264.90948
2002-01-07 01:30:00,4394.420618,3572.852976,3088.585322,998.221806,257.113108
2002-01-07 02:00:00,4257.605676,3354.332042,3017.409838,925.586044,260.387308
2002-01-07 02:30:00,4196.098812,3181.4863,2992.699488,872.973828,258.609338
2002-01-07 03:00:00,4173.589292,3091.571678,2956.08002,840.60981,263.271902
2002-01-07 03:30:00,4217.588564,3020.810958,2955.5864,835.375894,266.108232
2002-01-07 04:00:00,4390.845036,3087.994972,2974.293072,818.96627,279.150484
2002-01-07 04:30:00,4630.408708,3077.887124,3061.097588,838.560998,288.604048
2002-01-07 05:00:00,5071.621678,3230.05454,3154.653116,860.897146,313.173862
2002-01-07 05:30:00,5490.390386,3465.24631,3323.683212,911.3083,338.597484
2002-01-07 06:00:00,5878.304736,3727.310444,3584.30654,970.838956,378.723954
2002-01-07 06:30:00,6352.88011,3969.621518,3921.574074,1036.142322,424.254766
2002-01-07 07:00:00,6664.938858,3945.079516,4272.85,1109.541686,458.477302
2002-01-07 07:30:00,7009.48816,4043.63165,4548.170822,1131.445048,473.547914
2002-01-07 08:00:00,7335.089842,4125.66666,4818.611414,1158.20579,488.565558
2002-01-07 08:30:00,7483.99744,4226.065448,4973.694714,1203.815666,492.02054
2002-01-07 09:00:00,7606.604012,4248.890542,5070.7105,1236.391318,493.474192
2002-01-07 09:30:00,7636.640416,4281.678618,5071.077566,1233.426192,498.070392
2002-01-07 10:00:00,7660.476694,4272.763872,5106.315646,1244.573858,487.37299
2002-01-07 10:30:00,7685.436958,4285.110046,5129.363628,1253.787336,483.664092
2002-01-07 11:00:00,7677.362566,4273.617836,5169.27359,1254.24181,469.372956
2002-01-07 11:30:00,7761.11097,4279.760754,5196.629328,1244.83062,462.599918
2002-01-07 12:00:00,7860.72593,4296.623726,5212.720118,1263.171396,453.709962
2002-01-07 12:30:00,7894.93695,4389.99062,5223.969948,1280.286042,455.589692
2002-01-07 13:00:00,7992.626294,4370.064532,5220.722038,1297.254986,466.736678
2002-01-07 13:30:00,8119.61056,4335.08505,5244.654934,1282.419954,484.6248
2002-01-07 14:00:00,8311.891698,4260.904122,5235.071586,1274.900398,508.881126
2002-01-07 14:30:00,8371.622774,4260.08294,5210.801968,1260.659674,502.304656
2002-01-07 15:00:00,8529.436244,4294.85949,5169.181846,1266.188618,506.867086
2002-01-07 15:30:00,8577.315162,4311.217086,5152.400178,1258.359654,521.902884
2002-01-07 16:00:00,8512.713338,4299.280164,5113.897056,1267.928576,540.312188
2002-01-07 16:30:00,8421.900036,4208.221236,5128.205922,1256.20202,546.4071
2002-01-07 17:00:00,8126.14734,4097.037446,5043.089058,1235.285032,542.373834
2002-01-07 17:30:00,7923.275386,3922.24617,4904.480562,1194.23254,532.778266
2002-01-07 18:00:00,7639.429068,3840.72367,4800.418972,1149.890076,533.993058
2002-01-07 18:30:00,7345.822158,3666.604844,4813.05314,1118.294294,524.363706
2002-01-07 19:00:00,7178.475532,3659.601958,4921.202534,1103.43127,510.928928
2002-01-07 19:30:00,7220.252486,3585.867652,4871.21989,1093.840924,495.195408
2002-01-07 20:00:00,7021.295216,3656.858788,4721.816234,1114.26091,476.06055
2002-01-07 20:30:00,6672.685218,3637.164128,4582.846638,1117.145612,455.725622
2002-01-07 21:00:00,6669.124036,3527.178188,4472.02496,1103.065554,424.99714
2002-01-07 21:30:00,6513.349868,3397.318602,4282.546674,1071.8703,388.511058
2002-01-07 22:00:00,6464.925982,3386.565798,4192.420258,1048.854622,346.778486
2002-01-07 22:30:00,6231.240822,3292.225196,4084.011116,1064.456682,310.858226
